eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,409.8275,1497,9.642195e-06,0.0,0.12292951,-1.9037398e-05,3407.6252,-5.960464477539062e-07,1070,2191360,1721.804525642001,2191360
61.0,409.71,1495,1.3485558e-05,0.0,0.068593465,-0.00021171683,3298.4893,-3.5762786865234375e-07,1080,2211840,1735.4918662080017,2211840
61.0,397.965,1495,3.1523691e-06,0.0,0.083759174,1.6147533e-06,3294.1768,-3.5762786865234375e-07,1090,2232320,1749.2218502790056,2232320
61.0,399.1375,1499,1.4292153e-05,0.0,0.06128271,-9.10736e-05,3396.7192,-2.384185791015625e-07,1100,2252800,1762.942865378005,2252800
61.0,398.4625,1496,0.00020063476,0.0036621094,0.06139265,-0.0002283846,3593.494,-2.384185791015625e-07,1110,2273280,1776.630573219998,2273280
61.0,395.475,1497,8.940668e-06,0.0,0.047118597,-1.8205697e-05,3449.4927,-2.384185791015625e-07,1120,2293760,1790.3227738179994,2293760
61.0,402.9475,1497,1.357464e-05,0.0,0.035068106,-0.00015543654,3357.4106,-2.384185791015625e-07,1130,2314240,1804.0760991819989,2314240
61.0,392.8075,1497,0.00014234557,0.0032958984,0.078548014,-0.00046640434,3603.0293,-1.1920928955078125e-07,1140,2334720,1817.8317431350006,2334720
61.0,402.815,1491,1.3960815e-05,0.0,0.032535605,-7.8777375e-05,3760.362,-1.1920928955078125e-07,1150,2355200,1831.5140467220044,2355200
61.0,403.8525,1497,3.5655154e-05,0.0,0.032992348,-0.0001572314,3612.2654,-2.384185791015625e-07,1160,2375680,1845.1968194400106,2375680
61.0,397.085,1494,4.976514e-07,0.0,0.040689263,6.316841e-07,3603.998,-1.1920928955078125e-07,1170,2396160,1858.8747374450031,2396160
61.0,401.7225,1400,0.00013988011,0.00036621094,0.076948166,0.00020007636,3648.6963,-1.1920928955078125e-07,1180,2416640,1872.9217381920025,2416640
61.0,396.05,1494,2.4292267e-06,0.0,0.07073236,-3.6375917e-05,3635.8423,-1.1920928955078125e-07,1190,2437120,1886.9418828250055,2437120
61.0,405.01,1489,6.51384e-07,0.0,0.09364611,7.270006e-06,3476.5676,0.0,1200,2457600,1900.729866819005,2457600
61.0,395.165,1336,1.7566894e-07,0.0,0.086064935,-4.3852197e-06,3845.0386,-1.1920928955078125e-07,1210,2478080,1915.458849860006,2478080
61.0,393.83,1437,7.846646e-06,0.00012207031,0.13866597,1.3584751e-05,3653.7063,0.0,1220,2498560,1930.3526327870059,2498560
61.0,393.58,1080,2.5538604e-05,0.0,0.09464051,-8.8702654e-05,3613.4443,-1.1920928955078125e-07,1230,2519040,1947.1909316810052,2519040
