eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,245.715,2476,0.00024077223,0.0,0.9474391,-0.00046303822,1695.2667,0.015904784202575684,1530,3133440,1242.2528552600006,3133440
61.0,253.885,2569,0.00029373824,0.0,0.9420719,-0.00030749154,1782.4547,0.015539050102233887,1540,3153920,1250.6097927279998,3153920
61.0,259.335,2475,0.0017041706,0.014160156,0.9300761,-0.0011463674,1763.9088,0.028097033500671387,1550,3174400,1258.7170249709998,3174400
61.0,256.06,2582,0.004109952,0.049560547,0.9341181,-0.002285331,1816.1046,0.01727926731109619,1560,3194880,1266.8897992760003,3194880
61.0,254.45,2513,0.001928725,0.009277344,0.925091,-0.00011279885,1732.1279,0.015857160091400146,1570,3215360,1275.244826485,3215360
61.0,249.645,2361,8.517369e-05,0.0,0.92132753,0.00030458515,1809.324,0.01682227849960327,1580,3235840,1283.6383606629997,3235840
61.0,240.88,2420,0.002857562,0.025756836,0.92387176,-0.0011028752,1690.3616,0.015669167041778564,1590,3256320,1291.8315489010001,3256320
61.0,257.65,2486,0.0042030057,0.052978516,0.91153014,-0.0013689938,1679.5077,0.02287304401397705,1600,3276800,1299.760556446,3276800
61.0,252.635,2540,0.0005895413,0.00061035156,0.9097438,-0.00020670088,1778.549,0.012958705425262451,1610,3297280,1307.843199817,3297280
61.0,261.675,2527,0.0009722584,0.0036621094,0.8984948,-0.00056713546,1718.4476,0.00998389720916748,1620,3317760,1316.0557618100001,3317760
61.0,256.675,2569,0.004511205,0.057250977,0.8927766,-0.00076253485,1942.637,-0.006417036056518555,1630,3338240,1324.3136520790003,3338240
61.0,253.775,2447,0.0006821938,0.00012207031,0.8889273,-0.0010025922,1705.2197,0.028828442096710205,1640,3358720,1332.727780755,3358720
61.0,246.44,2500,0.0013246415,0.006591797,0.8779172,-0.0011448179,1804.2281,0.007956147193908691,1650,3379200,1340.8640584650002,3379200
61.0,253.525,2425,0.0012170835,0.008911133,0.8656941,-0.0003062005,1758.3241,0.0115012526512146,1660,3399680,1349.1411149590003,3399680
61.0,258.67,2607,0.0003876816,0.00012207031,0.8619716,0.0008605258,1745.9016,0.03430289030075073,1670,3420160,1357.2229134489999,3420160
61.0,249.795,2520,0.0004329163,0.00036621094,0.8677624,-0.0003752928,1701.1753,0.025007188320159912,1680,3440640,1365.402301307,3440640
61.0,253.52,2493,0.00029669882,0.0,0.8686646,-0.00010817326,1680.2262,0.033361971378326416,1690,3461120,1373.6122005960005,3461120
61.0,266.3,2661,0.0025291783,0.022827148,0.8692943,-0.0010848149,1709.8083,0.033169329166412354,1700,3481600,1381.5246857789998,3481600
61.0,259.43,2476,0.00022592179,0.0,0.8597649,-9.650731e-05,1892.8828,0.024103820323944092,1710,3502080,1389.5954802530005,3502080
61.0,259.76,2679,0.0012456283,0.002319336,0.8541088,6.079013e-05,1778.2955,0.016261398792266846,1720,3522560,1397.8266338929998,3522560
61.0,256.145,2442,0.0002185139,0.0,0.84718907,-0.00028025932,1764.2588,0.03546839952468872,1730,3543040,1405.9778381160004,3543040
61.0,253.285,2711,0.000624836,0.0008544922,0.8415268,-0.00015556438,1770.2819,0.023494362831115723,1740,3563520,1414.0260973410004,3563520
61.0,249.5,2656,0.0013252549,0.0041503906,0.8308605,-0.0014063355,1785.036,0.014499366283416748,1750,3584000,1421.9940206299998,3584000
61.0,247.025,2610,0.0005475079,0.0010986328,0.8253408,-0.00033162907,1675.4321,0.015130996704101562,1760,3604480,1429.913277097,3604480
61.0,246.58,2471,0.0032426133,0.033447266,0.8304136,-0.0022204919,1615.2067,0.02796792984008789,1770,3624960,1438.156003651,3624960
61.0,259.615,2507,0.0037467983,0.041259766,0.82140136,-0.0022935476,1752.2697,0.022206902503967285,1780,3645440,1446.2241660400005,3645440
61.0,249.515,2335,0.001343345,0.0040283203,0.8167946,-0.00055278215,1717.8132,0.02004992961883545,1790,3665920,1454.447647504,3665920
61.0,260.06,2520,0.0008688879,0.001953125,0.80638564,0.0002129121,1688.0181,0.025200247764587402,1800,3686400,1462.7634476510002,3686400
61.0,265.4,2508,0.0005279241,0.0,0.8105798,-0.0003883542,1795.4879,0.009253859519958496,1810,3706880,1470.8609769209997,3706880
61.0,254.86,2476,0.0003699566,0.00036621094,0.8163808,-0.0004709423,1818.8518,0.015052258968353271,1820,3727360,1479.186701011,3727360
61.0,262.495,2691,0.005486571,0.076171875,0.81190044,-0.0030970671,1827.9725,0.018210232257843018,1830,3747840,1487.2260027339998,3747840
61.0,256.41,2481,0.0013531304,0.010131836,0.8081521,-0.00083564717,1947.1527,0.008046984672546387,1840,3768320,1495.3393805040005,3768320
61.0,253.585,2502,0.00018814854,0.0,0.8026647,0.00023670497,1794.9187,0.0028850436210632324,1850,3788800,1503.3115597699998,3788800
61.0,253.635,2411,0.0009793914,0.0029296875,0.79140925,-1.7366183e-05,1761.0312,0.01824432611465454,1860,3809280,1511.448612489,3809280
61.0,265.96,2544,0.002486713,0.020751953,0.78574765,-0.001153517,1790.8857,0.022002458572387695,1870,3829760,1519.7127862810003,3829760
61.0,252.42,2672,0.000753446,0.0032958984,0.7866639,-7.622401e-05,1871.3468,0.013179600238800049,1880,3850240,1527.4873286170005,3850240
61.0,265.325,2481,0.0024663992,0.019042969,0.77032,-0.0004019968,1786.3623,0.024598300457000732,1890,3870720,1535.5552729270003,3870720
61.0,255.625,2705,0.0023765876,0.010864258,0.76017785,0.0003339976,1924.0413,0.010084807872772217,1900,3891200,1543.5622429080004,3891200
61.0,267.385,2381,0.0002426557,0.0,0.7479962,5.5048135e-05,1803.7914,0.013594210147857666,1910,3911680,1552.2182245510003,3911680
61.0,263.085,2599,0.00084399653,0.0028076172,0.7382013,-0.00065834296,1840.1075,0.022135019302368164,1920,3932160,1560.6833807580006,3932160
