eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,65.305,2225,0.000371837,0.00024414062,0.9803978,-0.000112918904,265.3355,0.21992987394332886,1940,3973120,1803.120942341,3973120
61.0,65.27,2111,0.0006963699,0.0007324219,0.9773017,-0.0011417996,259.73004,0.2307029366493225,1950,3993600,1812.3912163339992,3993600
61.0,65.625,2185,0.0011356234,0.0037841797,0.9749156,-0.00088509836,289.295,0.2039259672164917,1960,4014080,1821.5668277339992,4014080
61.0,65.665,2217,0.0016181826,0.006713867,0.98303175,-0.000842148,275.88068,0.2059221863746643,1970,4034560,1830.9043125129992,4034560
61.0,67.715,2236,0.00067127193,0.00024414062,0.98888946,-0.00043340362,253.89551,0.25114160776138306,1980,4055040,1839.9845738019994,4055040
61.0,61.76,2210,0.0057851253,0.076293945,0.98118985,-0.001507904,256.59012,0.22280383110046387,1990,4075520,1849.0715462709995,4075520
61.0,62.92,2200,0.00015154062,0.0,0.97942686,-2.268731e-06,272.64368,0.22489851713180542,2000,4096000,1858.4404753210001,4096000
61.0,64.655,2349,0.0006112984,0.00036621094,0.9658025,-0.00033643108,255.49454,0.21382886171340942,2010,4116480,1867.7561177339994,4116480
61.0,64.635,2165,0.0028638868,0.022094727,0.9698187,0.00039978308,255.60666,0.22008317708969116,2020,4136960,1877.6035857349998,4136960
61.0,66.36,2023,0.00036505307,0.00048828125,0.9696647,-9.6481526e-05,267.43286,0.2357770800590515,2030,4157440,1888.2107640590002,4157440
61.0,61.645,2173,0.0027540857,0.022827148,0.9692364,-0.002063935,287.5662,0.22012007236480713,2040,4177920,1897.5593412609996,4177920
61.0,64.2,1975,0.0017642477,0.0076904297,0.96873176,-0.002109488,281.59064,0.2052440643310547,2050,4198400,1907.1210659120006,4198400
61.0,64.415,2044,0.00021164404,0.0,0.9569005,0.00031036464,264.8766,0.22914493083953857,2060,4218880,1917.013064404,4218880
61.0,63.38,2395,0.0034719263,0.033935547,0.9559778,0.000100520294,260.92615,0.24603313207626343,2070,4239360,1926.287687438,4239360
61.0,63.425,1882,0.00028743912,0.0,0.9597486,0.0003250884,295.8124,0.2319580316543579,2080,4259840,1936.1196944410003,4259840
61.0,66.325,2149,0.003104107,0.028930664,0.9563204,-0.0006517051,291.0703,0.24414682388305664,2090,4280320,1945.5046470180005,4280320
61.0,67.905,2317,0.00066066254,0.00036621094,0.9521965,0.00040012642,279.0379,0.22664231061935425,2100,4300800,1954.9048318189998,4300800
61.0,63.52,2184,0.00043547916,0.0,0.9535295,0.0005588402,291.18384,0.21883457899093628,2110,4321280,1964.3771189769996,4321280
61.0,65.855,2211,0.00020831593,0.0,0.9525608,0.0005939903,289.06647,0.23488849401474,2120,4341760,1973.6825604780006,4341760
61.0,66.515,2149,0.0014682417,0.003540039,0.9525393,-0.0009773545,261.4224,0.22222042083740234,2130,4362240,1982.6913717579991,4362240
61.0,62.9,2381,0.00017160311,0.0,0.95106,-2.0697742e-05,292.1596,0.2150437831878662,2140,4382720,1991.7042569999994,4382720
61.0,65.525,2118,0.0007568604,0.0020751953,0.9391799,-0.0009048607,258.965,0.23562467098236084,2150,4403200,2000.9154664029993,4403200
61.0,66.445,2124,0.0007828416,0.00012207031,0.94049716,-0.00030141298,297.6791,0.21330523490905762,2160,4423680,2010.7977723389995,4423680
61.0,67.19,1916,0.0005584712,0.00061035156,0.9282111,0.00013104486,282.37042,0.24850016832351685,2170,4444160,2020.0379372770003,4444160
61.0,64.765,2128,0.00087796064,0.00048828125,0.9372543,0.00036113756,268.7155,0.2347733974456787,2180,4464640,2029.9331349799995,4464640
61.0,64.475,2394,0.00022294567,0.00012207031,0.9309879,-0.00031057282,278.21625,0.20777952671051025,2190,4485120,2039.0492296819993,4485120
61.0,65.49,1830,0.0005745267,0.0013427734,0.9341975,-0.0006781015,298.62778,0.2211012840270996,2200,4505600,2048.479635574,4505600
61.0,65.82,1730,0.0016427139,0.0078125,0.92917466,-0.001167138,272.5113,0.22419363260269165,2210,4526080,2059.7277650449996,4526080
61.0,66.52,1819,0.00080102705,0.0020751953,0.93739456,5.258221e-05,268.0147,0.2222784161567688,2220,4546560,2071.9224610710007,4546560
61.0,66.125,1812,0.0005416177,0.0,0.92645967,0.00016405905,268.02866,0.2018197774887085,2230,4567040,2083.7801315819997,4567040
61.0,64.63,2069,7.004596e-05,0.0,0.92203224,-4.1578838e-05,252.59966,0.18941038846969604,2240,4587520,2094.3921685679998,4587520
61.0,65.645,2238,0.0038115832,0.036010742,0.9257594,-0.0035999427,253.98294,0.20666491985321045,2250,4608000,2104.149959791999,4608000
61.0,62.84,2052,0.0003728771,0.0,0.91328734,-0.00039538334,212.31093,0.24141383171081543,2260,4628480,2113.5358491469997,4628480
61.0,63.705,2193,0.0017852106,0.015380859,0.91765726,-0.0015378344,221.36295,0.21010208129882812,2270,4648960,2123.157920734,4648960
61.0,60.39,2164,0.0001704446,0.0,0.91720057,-0.000111056215,210.89453,0.22212982177734375,2280,4669440,2132.9994911779995,4669440
61.0,61.045,2136,0.00012729077,0.0,0.90602595,-5.1112147e-06,189.15306,0.21864157915115356,2290,4689920,2142.385843221,4689920
61.0,56.54,1659,0.0029119127,0.01977539,0.89762634,-0.00053761847,193.11407,0.1738414168357849,2300,4710400,2152.063395198,4710400
61.0,55.035,2298,0.0006488304,0.0012207031,0.9071955,-0.00032177925,173.0101,0.1834976077079773,2310,4730880,2161.9039596170005,4730880
61.0,51.8,2165,0.0012867748,0.006713867,0.90345144,0.00010531346,166.04813,0.20203763246536255,2320,4751360,2171.798656123001,4751360
61.0,54.95,2109,0.0020499215,0.013671875,0.8839992,-0.0007016132,155.09537,0.22064226865768433,2330,4771840,2181.8933330639993,4771840
61.0,52.66,2063,0.00025071905,0.0,0.87123096,0.0002583259,150.11917,0.21461808681488037,2340,4792320,2191.551959425,4792320
61.0,53.39,1949,0.00044528034,0.0,0.87099826,0.00037392954,158.02203,0.2475762963294983,2350,4812800,2201.6984014970003,4812800
61.0,52.45,2289,0.000145691,0.0,0.8729477,-7.120594e-05,165.79713,0.1963481903076172,2360,4833280,2211.1279205030005,4833280
61.0,55.57,2457,0.0004302676,0.00061035156,0.87404525,-0.00024267308,142.87965,0.2598607540130615,2370,4853760,2219.8747289410003,4853760
61.0,55.105,2150,0.00073653815,0.00024414062,0.8757923,-0.0006569496,162.85799,0.24885773658752441,2380,4874240,2228.7044816140005,4874240
61.0,56.4,2079,0.00059708377,0.00024414062,0.86680114,0.0002011424,168.089,0.23751842975616455,2390,4894720,2238.2693739059996,4894720
61.0,55.05,2213,0.00012527744,0.0,0.8723031,-1.0987569e-06,162.1536,0.22363609075546265,2400,4915200,2247.8182409870005,4915200
61.0,53.605,2043,0.0030999028,0.029785156,0.8777063,-0.00058080733,149.02107,0.2380427122116089,2410,4935680,2257.4407558919993,4935680
61.0,52.755,1936,0.00033931533,0.0,0.87884414,-0.00021889355,159.73221,0.2564505338668823,2420,4956160,2267.0260367890005,4956160
61.0,49.28,2445,0.00014061408,0.0,0.8923829,-0.0006021433,135.2492,0.27094125747680664,2430,4976640,2275.9720907749997,4976640
61.0,51.89,2061,0.0007738745,0.0013427734,0.88441133,-0.00027002968,153.81158,0.243544340133667,2440,4997120,2285.1611516209996,4997120
